UDI,Product ID,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,TWF,HDF,PWF,OSF,RNF,T_diff[K],Power_load,Tool_wear_norm,Type_H,Type_L,Type_M
5656,L52835,1.1474439689778415,1.0072657948436425,-0.9620369706437165,0.737988326231669,-1.6645623819637516,0,0,0,0,0,0,-0.7997952082840988,0.5582436007552545,-1.664562381963752,False,True,False
5657,M20516,1.1474439689778415,1.0072657948436425,-1.4392161795837861,0.7279017094398977,-1.633141019598814,0,0,0,0,0,0,-0.7997952082840988,0.21262524888659723,-1.6331410195988143,False,False,True
5658,L52837,1.1474439689778415,1.0072657948436425,1.7733424383507668,-1.4003744336239716,-1.5860089760514078,0,0,0,0,0,0,-0.7997952082840988,-1.3017810988898877,-1.586008976051408,False,True,False
5659,M20518,1.0974479353501918,0.9398649092380756,-1.0628494795747172,1.524744435989877,-1.55458761368647,0,0,0,0,0,0,-0.7997952082840988,1.5478000733495483,-1.5545876136864702,False,False,True
5660,M20519,1.1474439689778415,1.0072657948436425,0.9668423669027618,-1.006996378744868,-1.5074555701390637,0,0,0,0,0,0,-0.7997952082840988,-0.965402608401024,-1.507455570139064,False,False,True
5661,L52840,1.0974479353501918,0.9398649092380756,-0.35716191705771283,0.17313778589244366,-1.4603235265916572,0,0,0,0,0,0,-0.7997952082840988,0.1607017834908155,-1.4603235265916577,False,True,False
5662,L52841,1.0974479353501918,0.9398649092380756,-0.8948286313563828,1.3129254833626671,-1.4289021642267197,0,0,0,0,0,0,-0.7997952082840988,1.3936835430254686,-1.42890216422672,False,True,False
5663,L52842,1.0974479353501918,1.0072657948436425,0.5770339990362261,-0.6035317070739923,-1.3974808018617821,0,0,0,0,0,0,-0.6998994751384175,-0.49756654025364344,-1.3974808018617824,False,True,False
5664,M20523,1.1474439689778415,1.0072657948436425,-0.0009577188348440168,0.23365748664307442,-1.3660594394968446,0,0,0,0,0,0,-0.7997952082840988,0.4704896761182111,-1.3660594394968446,False,False,True
5665,M20524,1.0974479353501918,0.9398649092380756,0.05952978652375635,-0.49257892236450135,-1.318927395949438,0,0,0,0,0,0,-0.7997952082840988,-0.5891827863677715,-1.3189273959494383,False,False,True
5666,L52845,1.1474439689778415,0.9398649092380756,2.1161049687161686,-1.8240123388783913,-1.2717953524020318,0,0,0,0,0,0,-0.8996909414297801,-1.9373706631919778,-1.271795352402032,False,True,False
5667,L52846,1.0974479353501918,0.9398649092380756,-0.6730411117081814,0.31435042097725,-1.240373990037094,0,0,0,0,0,0,-0.7997952082840988,0.1648711100083862,-1.2403739900370945,False,True,False
5668,L52847,1.0974479353501918,0.9398649092380756,2.455507082117204,-2.0963509922562324,-1.2089526276721565,0,0,0,0,0,0,-0.7997952082840988,-1.9838670717430351,-1.2089526276721567,False,True,False
5669,M20528,1.0974479353501918,0.9398649092380756,-0.6595994438507147,0.5362559903962312,-1.177531265307219,0,0,0,0,0,0,-0.7997952082840988,0.48540417905280003,-1.1775312653072194,False,False,True
5670,M20529,1.0974479353501918,1.0072657948436425,-0.3437202492002461,-0.04876778352653825,-1.1303992217598124,0,0,0,0,0,0,-0.6998994751384175,-0.15327524243095755,-1.1303992217598127,False,False,True
5671,L52850,1.0974479353501918,1.0072657948436425,-0.7133661152805817,0.5261693736044599,-1.0832671782124061,0,0,0,0,0,0,-0.6998994751384175,0.43541187439556134,-1.0832671782124064,False,True,False
5672,H35085,1.0974479353501918,1.0746666804492095,0.02592561688008948,-0.2807599697372915,-1.0518458158474686,0,0,0,0,0,0,-0.6000037419927362,-0.287535479007461,-1.0518458158474688,True,False,False
5673,H35086,1.0474519017225707,1.0746666804492095,1.148304882978563,-1.3902878168322,-0.9732924099351246,0,0,0,0,0,0,-0.5001080088471117,-1.5253203819174637,-0.9732924099351248,True,False,False
5674,L52853,1.0974479353501918,1.0746666804492095,-0.45797442598871346,1.0103269796095105,-0.8947390040227805,0,0,0,0,0,0,-0.6000037419927362,1.3004926581552982,-0.8947390040227808,False,True,False
5675,M20534,1.0974479353501918,1.1420675660547381,-0.9217119670713163,0.2538307202266185,-0.8633176416578429,0,0,0,0,0,0,-0.5001080088471117,-0.07583074512120913,-0.8633176416578432,False,False,True
5676,M20535,1.1474439689778415,1.1420675660547381,-0.5184619313473138,0.2538307202266185,-0.8161855981104366,0,0,0,0,0,0,-0.6000037419927929,0.17670565914970965,-0.8161855981104368,False,False,True
5677,L52856,1.1474439689778415,1.2094684516603051,0.23427146867082407,-0.22024026898666071,-0.7690535545630302,0,0,0,0,0,0,-0.5001080088471117,-0.08033678684447526,-0.7690535545630304,False,True,False
5678,L52857,1.1474439689778415,1.2094684516603051,-1.6744453670894541,1.1817994650696328,-0.7376321921980925,0,0,0,0,0,0,-0.5001080088471117,0.6199020969509704,-0.7376321921980928,False,True,False
5679,M20538,1.0974479353501918,1.1420675660547381,0.3619673133167582,-0.3816261376550104,-0.7062108298331549,0,0,0,0,0,0,-0.5001080088471117,-0.2602021270157851,-0.7062108298331552,False,False,True
5680,M20539,1.0974479353501918,1.1420675660547381,-0.43109109027377995,0.9094608116917915,-0.6590787862857486,0,0,0,0,0,0,-0.5001080088471117,1.1751157609760892,-0.6590787862857488,False,False,True
5681,M20540,1.0974479353501918,1.0746666804492095,-0.9687578045724499,1.0607600635683698,-0.6119467427383422,0,0,0,0,0,0,-0.6000037419927362,0.9927943804808885,-0.6119467427383425,False,False,True
5682,L52861,1.0974479353501918,1.0746666804492095,-0.98892030635865,0.43538982247851227,-0.5648146991909357,0,0,0,0,0,0,-0.6000037419927362,0.12861480506580392,-0.5648146991909359,False,True,False
5683,H35096,1.1474439689778415,1.0746666804492095,-0.5991119384921143,1.4037050344886142,-0.5333933368259981,0,0,0,0,0,0,-0.6998994751384175,1.7530676047739924,-0.5333933368259984,True,False,False
5684,M20543,1.0974479353501918,1.0746666804492095,0.41573398474662515,-0.23032688577843202,-0.4548399309136541,0,0,0,0,0,0,-0.6000037419927362,0.004971000857082243,-0.4548399309136545,False,False,True
5685,H35098,1.0974479353501918,1.0746666804492095,0.4291756526040919,-0.3211064369043796,-0.40770788736624775,0,0,0,0,0,0,-0.6000037419927362,-0.1296358543135193,-0.4077078873662479,True,False,False
5686,L52865,1.0974479353501918,1.0072657948436425,-0.32355774741404597,0.5665158407715473,-0.32915448145390375,0,0,0,0,0,0,-0.6998994751384175,0.7537463912145573,-0.3291544814539039,False,True,False
5687,L52866,1.0974479353501918,1.0746666804492095,0.8593090240430279,-0.8657837436600616,-0.2977331190889661,0,0,0,0,0,0,-0.6000037419927362,-0.7830614211290181,-0.29773311908896627,False,True,False
5688,L52867,1.1474439689778415,1.1420675660547381,2.455507082117204,-2.197217160173951,-0.2663117567240285,0,0,0,0,0,0,-0.6000037419927929,-2.027640048483328,-0.26631175672402885,False,True,False
5689,M20548,1.1474439689778415,1.1420675660547381,-0.720086949209315,0.4656496728538284,-0.23489039435909093,0,0,0,0,0,0,-0.6000037419927929,0.346380412654559,-0.23489039435909123,False,False,True
5690,L52869,1.1974400026054626,1.2094684516603051,0.08641312223868984,-0.896043594035377,-0.18775835081168452,0,0,0,0,0,0,-0.6000037419927362,-1.1865155612699179,-0.18775835081168488,False,True,False
5691,L52870,1.1474439689778415,1.2094684516603051,-0.6394369420645145,0.48582290643737175,-0.15633698844674693,0,0,0,0,0,0,-0.5001080088471117,0.42780607210222443,-0.15633698844674723,False,True,False
5692,L52871,1.1974400026054626,1.2094684516603051,-1.4123328438688525,1.6558704542829115,-0.12491562608180933,0,0,0,0,0,0,-0.6000037419927362,1.4339903338247877,-0.1249156260818096,False,True,False
5693,M20552,1.1974400026054626,1.276869337265834,-1.4593786813699863,1.5852641367405085,-0.09349426371687172,0,0,0,0,0,0,-0.5001080088471117,1.3038697136006472,-0.09349426371687196,False,False,True
5694,M20553,1.1974400026054626,1.2094684516603051,-0.5184619313473138,0.2134842530595311,-0.046362220169465326,0,0,0,0,0,0,-0.6000037419927362,0.11914716575274602,-0.04636222016946561,False,False,True
5695,L52874,1.1974400026054626,1.2094684516603051,-0.14881606526697824,0.5766024575633193,0.0007698233779410748,0,0,0,0,0,0,-0.6000037419927362,0.8860952738293252,0.0007698233779407373,False,True,False
5696,L52875,1.1974400026054626,1.2094684516603051,-0.5319035992047806,0.20339763626775906,0.03219118574287867,0,0,0,0,0,0,-0.6000037419927362,0.0964386961451686,0.032191185742878374,False,True,False
5697,H35110,1.2474360362331123,1.276869337265834,0.4358964865328253,-0.5430120063233608,0.06361254810781627,0,0,0,0,0,0,-0.6000037419927929,-0.4735013064348853,0.06361254810781601,True,False,False
5698,L52877,1.2474360362331123,1.276869337265834,-1.183824490291918,0.949807278858879,0.14216595402016027,0,0,0,0,0,0,-0.6000037419927929,0.6852545570209225,0.14216595402016,False,True,False
5699,L52878,1.2474360362331123,1.276869337265834,-1.7819787099491882,1.9988154252031556,0.17358731638509786,0,0,0,0,0,0,-0.6000037419927929,1.5527319607741334,0.17358731638509764,False,True,False
5700,L52879,1.1974400026054626,1.276869337265834,2.263963315148303,-1.4205476672075157,0.20500867875003548,0,0,0,0,0,0,-0.5001080088471117,-1.150071091947684,0.20500867875003528,False,True,False
5701,L52880,1.2474360362331123,1.276869337265834,-0.22274523848304537,0.16305116910067163,0.23643004111497307,0,0,0,0,0,0,-0.6000037419927929,0.22847067033104704,0.23643004111497293,False,True,False
5702,M20561,1.2474360362331123,1.276869337265834,-1.2308703277930515,1.4440515016557014,0.26785140347991065,0,0,0,0,0,0,-0.6000037419927929,1.3046619846728682,0.2678514034799103,False,False,True
5703,L52882,1.1474439689778415,1.1420675660547381,0.09313395616742322,0.32443703776902205,0.31498344702731707,0,0,0,0,0,0,-0.6000037419927929,0.6667550274845285,0.3149834470273167,False,True,False
5704,H35117,1.1474439689778415,1.1420675660547381,-0.49829942956111367,0.5463426071880032,0.34640480939225465,0,0,0,0,0,0,-0.6000037419927929,0.6074931512822853,0.34640480939225454,True,False,False
5705,L52884,1.2474360362331123,1.2094684516603051,-1.311520334937852,1.2826656329873518,0.42495821530459865,0,0,0,0,0,0,-0.6998994751384175,1.0285951295569422,0.42495821530459854,False,True,False
5706,L52885,1.1974400026054626,1.276869337265834,-0.5251827652760472,0.31435042097725,0.45637957766953624,0,0,0,0,0,0,-0.5001080088471117,0.2587750388435573,0.45637957766953596,False,True,False
5707,L52886,1.1974400026054626,1.276869337265834,-1.6139578617308539,2.7452250677942747,0.4878009400344739,1,0,0,1,0,0,-0.5001080088471117,2.7291827034586107,0.48780094003447383,False,True,False
5708,L52887,1.1974400026054626,1.2094684516603051,-0.5520661009909806,0.3446102713525654,0.5192223023994115,0,0,0,0,0,0,-0.6000037419927362,0.2847219164588431,0.5192223023994113,False,True,False
5709,L52888,1.1474439689778415,1.1420675660547381,0.5434298293925592,-0.13954733465248514,0.5506436647643491,0,0,0,0,0,0,-0.6000037419927929,0.21949820043812748,0.5506436647643487,False,True,False
5710,L52889,1.0974479353501918,1.1420675660547381,0.1737839633122237,-0.13954733465248514,0.5820650271292866,0,0,0,0,0,0,-0.5001080088471117,0.009249264647084122,0.5820650271292865,False,True,False
5711,H35124,1.0974479353501918,1.1420675660547381,-0.7872952884966488,0.6572953918974942,0.6134863894942243,0,0,0,0,0,0,-0.5001080088471117,0.5680875688276198,0.613486389494224,True,False,False
5712,L52891,1.0974479353501918,1.0746666804492095,0.0998547900961566,-0.4118859880303265,0.6920397954065682,0,0,0,0,0,0,-0.6000037419927362,-0.44592036973313987,0.6920397954065679,False,True,False
5713,L52892,1.0974479353501918,1.1420675660547381,-1.3451245045815188,1.4743113520310176,0.7234611577715059,0,0,0,0,0,0,-0.5001080088471117,1.252758326053893,0.7234611577715058,False,True,False
5714,L52893,1.0974479353501918,1.276869337265834,0.44261732046155866,-0.20006703540311663,0.7548825201364434,0,0,0,0,0,0,-0.3003165425558058,0.06732273424099208,0.7548825201364432,False,True,False
5715,L52894,1.0974479353501918,1.2094684516603051,0.5904756668936929,-0.40179937123855447,0.7863038825013811,0,0,0,0,0,0,-0.40021227570143036,-0.170358587425755,0.7863038825013806,False,True,False
5716,H35129,1.0974479353501918,1.276869337265834,0.44933815439029207,-0.42197260482209853,0.8177252448663187,0,0,0,0,0,0,-0.3003165425558058,-0.27685962630926336,0.8177252448663185,True,False,False
5717,L52896,1.1474439689778415,1.3442702228714007,-1.183824490291918,1.2322325490284922,0.8962786507786626,0,0,0,0,0,0,-0.3003165425558058,1.0607118181471618,0.8962786507786625,False,True,False
5718,L52897,1.1474439689778415,1.3442702228714007,1.4507424097715649,-1.1986420977885337,0.9277000131436003,0,0,0,0,0,0,-0.3003165425558058,-1.0800244257748122,0.9277000131435998,False,True,False
5719,L52898,1.1974400026054626,1.3442702228714007,0.6106381686798931,-0.7548309589505707,0.9591213755085378,0,0,0,0,0,0,-0.40021227570143036,-0.7215316689825387,0.9591213755085377,False,True,False
5720,L52899,1.1474439689778415,1.3442702228714007,-0.8881077974276493,0.33452365456079336,0.9905427378734755,0,0,0,0,0,0,-0.3003165425558058,0.05597345113140433,0.9905427378734751,False,True,False
5721,L52900,1.1474439689778415,1.276869337265834,-0.646157775993248,1.2019726986531762,1.021964100238413,0,0,0,0,0,0,-0.40021227570148715,1.431672940938536,1.021964100238413,False,True,False
5722,M20581,1.1474439689778415,1.2094684516603051,-0.5856702706346476,0.3446102713525654,1.0533854626033508,0,0,0,0,0,0,-0.5001080088471117,0.2632315636248081,1.0533854626033505,False,False,True
5723,L52902,1.0974479353501918,1.1420675660547381,-0.2832327438416457,0.4656496728538284,1.100517506150757,0,0,0,0,0,0,-0.5001080088471117,0.6334796424511839,1.100517506150757,False,True,False
5724,M20583,1.1474439689778415,1.2094684516603051,-0.3706035849151796,0.8085946437740725,1.1319388685156946,0,0,0,0,0,0,-0.5001080088471117,1.0727147248913322,1.1319388685156944,False,False,True
5725,L52904,1.1474439689778415,1.2094684516603051,-0.6528786099219813,1.0405868299848258,1.179070912063101,0,0,0,0,0,0,-0.5001080088471117,1.1994681930585274,1.179070912063101,False,True,False
5726,M20585,1.1474439689778415,1.2094684516603051,0.18050479724095708,-0.5934450902822203,1.2104922744280386,0,0,0,0,0,0,-0.5001080088471117,-0.6808089358703022,1.2104922744280384,False,False,True
5727,M20586,1.1974400026054626,1.276869337265834,-0.8881077974276493,1.0204135964012824,1.2576243179754452,0,0,0,0,0,0,-0.5001080088471117,0.9974291662533904,1.257624317975445,False,False,True
5728,M20587,1.1474439689778415,1.2094684516603051,0.19394646509842384,-0.5631852399069049,1.3047563615228515,0,0,0,0,0,0,-0.5001080088471117,-0.6277366774197988,1.3047563615228512,False,False,True
5729,M20588,1.1974400026054626,1.276869337265834,-0.7268077831380484,0.6472087751057222,1.3518884050702578,0,0,0,0,0,0,-0.5001080088471117,0.5954506309845043,1.3518884050702578,False,False,True
5730,M20589,1.1474439689778415,1.2094684516603051,-0.45125359205998006,-0.4320592216138699,1.3990204486176643,0,0,0,0,0,0,-0.5001080088471117,-0.7664336320007478,1.3990204486176638,False,False,True
5731,L52910,1.1474439689778415,1.1420675660547381,1.7666216044220333,-1.4810673679581468,1.4461524921650706,0,0,0,0,0,0,-0.6000037419927929,-1.446420086512506,1.4461524921650704,False,True,False
5732,L52911,1.0974479353501918,1.0746666804492095,2.29756748479197,-1.9753115907549699,1.4775738545300083,0,0,0,0,0,0,-0.6000037419927362,-2.1568990739164273,1.4775738545300083,False,True,False
5733,L52912,1.0974479353501918,1.1420675660547381,-0.7940161224253821,0.4555630560620563,1.5089952168949459,0,0,0,0,0,0,-0.5001080088471117,0.2838108047257875,1.5089952168949456,False,True,False
5734,L52913,1.1474439689778415,1.2094684516603051,-0.2899535777703791,0.32443703776902205,1.5404165792598834,0,0,0,0,0,0,-0.5001080088471117,0.42289399145444584,1.5404165792598832,False,True,False
5735,L52914,1.1474439689778415,1.2094684516603051,-1.0830119813609171,1.635697220699368,1.5718379416248212,1,0,0,0,1,0,-0.5001080088471117,1.6805648982772325,1.571837941624821,False,True,False
5736,L52915,1.1974400026054626,1.2094684516603051,0.9601215329740285,-0.996909761953096,1.6032593039897587,0,0,0,0,0,0,-0.6000037419927362,-0.9518052561240051,1.6032593039897585,False,True,False
5737,M20596,1.1974400026054626,1.276869337265834,-0.612553606349581,-0.34127967048792296,1.6346806663546962,0,0,0,0,0,0,-0.5001080088471117,-0.7230270806313585,1.6346806663546962,False,False,True
5738,L52917,1.1474439689778415,1.2094684516603051,0.2947589740294244,0.2840905706019339,1.6818127099021027,0,0,0,0,0,0,-0.5001080088471117,0.7327512078006614,1.6818127099021023,False,True,False
5739,L52918,1.1474439689778415,1.1420675660547381,-1.6744453670894541,0.8892875781082474,-1.6959837443286894,0,0,0,0,0,0,-0.6000037419927929,0.2520011211760541,-1.6959837443286896,False,True,False
5740,M20599,1.0974479353501918,1.1420675660547381,0.825704854399361,-0.8657837436600616,-1.6645623819637516,0,0,0,0,0,0,-0.5001080088471117,-0.7986097409213845,-1.664562381963752,False,False,True
5741,M20600,1.1474439689778415,1.1420675660547381,0.032646450808822856,-0.16980718502780123,-1.6174303384163453,0,0,0,0,0,0,-0.6000037419927929,-0.1166327053406681,-1.6174303384163455,False,False,True
5742,M20601,1.1474439689778415,1.1420675660547381,-0.3168369134853126,0.05209838439118067,-1.5702982948689388,0,0,0,0,0,0,-0.6000037419927929,0.009239361258680764,-1.5702982948689392,False,False,True
5743,L52922,1.1474439689778415,1.1420675660547381,-0.7805744545679154,0.7077284758563537,-1.5231662513215325,0,0,0,0,0,0,-0.6000037419927929,0.6427096004425756,-1.5231662513215327,False,True,False
5744,M20603,1.0974479353501918,1.0746666804492095,-1.0158036420735834,0.2941771873937059,-1.491744888956595,0,0,0,0,0,0,-0.6000037419927362,-0.08012881568801627,-1.4917448889565952,False,False,True
5745,H35158,1.0974479353501918,1.0072657948436425,-0.32355774741404597,0.26391733701839054,-1.4446128454091884,0,0,0,0,0,0,-0.6998994751384175,0.3134417428269091,-1.4446128454091887,True,False,False
5746,L52925,1.0474519017225707,1.0072657948436425,2.455507082117204,-2.005571441130285,-1.3660594394968446,0,0,0,0,0,0,-0.6000037419927929,-1.9835996802561597,-1.3660594394968446,False,True,False
5747,M20606,1.0474519017225707,1.0072657948436425,0.7047298436821603,-0.8456105100765176,-1.3346380771319069,0,0,0,0,0,0,-0.6000037419927929,-0.8221996120968088,-1.3346380771319073,False,False,True
5748,L52927,1.0474519017225707,1.0072657948436425,0.019204782951356105,-0.05885440031831029,-1.2875060335845006,0,0,0,0,0,0,-0.6000037419927929,0.04278213777890016,-1.2875060335845008,False,True,False
5749,M20608,1.0974479353501918,1.1420675660547381,0.30820064188689117,-0.6035317070739923,-1.2560846712195628,0,0,0,0,0,0,-0.5001080088471117,-0.6322526225314669,-1.2560846712195632,False,False,True
5750,H35163,1.0974479353501918,1.2094684516603051,-1.3451245045815188,2.261067461789225,-1.2089526276721565,0,0,0,0,0,0,-0.40021227570143036,2.280135838958407,-1.2089526276721567,True,False,False
5751,L52930,1.0974479353501918,1.2094684516603051,2.455507082117204,-1.834098955670163,-1.1303992217598124,0,0,0,0,0,0,-0.40021227570143036,-1.6620267554294539,-1.1303992217598127,False,True,False
5752,H35165,1.1474439689778415,1.2094684516603051,-0.3706035849151796,0.2840905706019339,-1.098977859394875,0,0,0,0,0,0,-0.5001080088471117,0.31312483439801897,-1.0989778593948754,True,False,False
5753,H35166,1.1474439689778415,1.2094684516603051,1.8405507776381005,-1.5113272183334625,-1.0204244534825309,0,0,0,0,0,0,-0.5001080088471117,-1.4724560946234178,-1.0204244534825313,True,False,False
5754,L52933,1.0974479353501918,1.0746666804492095,-0.7671327867104486,1.4238782680721582,-0.9418710475701869,0,0,0,0,0,0,-0.6000037419927362,1.647665842003194,-0.9418710475701872,False,True,False
5755,L52934,1.0474519017225707,1.0072657948436425,1.3230465651256307,-1.2389885649556216,-0.9104496852052493,0,0,0,0,0,0,-0.6000037419927929,-1.2013112235436731,-0.9104496852052496,False,True,False
5756,L52935,1.0474519017225707,0.9398649092380756,-0.935153634928783,0.9296340452753356,-0.8790283228403117,0,0,0,0,0,0,-0.6998994751384743,0.8387174637104194,-0.879028322840312,False,True,False
5757,M20616,0.997455868094921,1.0072657948436425,-1.1031744831471173,1.2423191658202637,-0.8476069604753741,0,0,0,0,0,0,-0.5001080088471117,1.1362746716603818,-0.8476069604753744,False,False,True
5758,L52937,0.9474598344672714,0.8724640236325469,-1.1031744831471173,1.5751775199487366,-0.8004749169279677,0,0,0,0,0,0,-0.6000037419927362,1.5826996140809497,-0.800474916927968,False,True,False
5759,L52938,0.9474598344672714,0.8724640236325469,-0.19586190276811186,0.08235823476649605,-0.7690535545630302,0,0,0,0,0,0,-0.6000037419927362,0.12603002069267819,-0.7690535545630304,False,True,False
5760,L52939,0.8974638008396503,0.8724640236325469,0.14017979366855685,-0.42197260482209853,-0.7376321921980925,0,0,0,0,0,0,-0.5001080088471117,-0.4399486265262633,-0.7376321921980928,False,True,False
5761,M20620,0.9474598344672714,0.8724640236325469,-0.05472439026471101,-0.4421458384056419,-0.7062108298331549,0,0,0,0,0,0,-0.6000037419927362,-0.5729115192220019,-0.7062108298331552,False,False,True
5762,L52941,0.9474598344672714,0.8050631380269799,-1.0830119813609171,0.9901537460259664,-0.6590787862857486,0,0,0,0,0,0,-0.6998994751384175,0.8128696199791606,-0.6590787862857488,False,True,False
5763,L52942,0.8974638008396503,0.8050631380269799,-1.3182411688665854,1.2423191658202637,-0.6276574239208109,0,0,0,0,0,0,-0.6000037419927929,0.9705315633514362,-0.6276574239208111,False,True,False
5764,H35177,0.8974638008396503,0.8050631380269799,-0.5319035992047806,-0.05885440031831029,-0.5962360615558733,0,0,0,0,0,0,-0.6000037419927929,-0.27717653473815207,-0.5962360615558735,True,False,False
5765,L52944,0.8474677672120007,0.8050631380269799,0.39557148296042505,-0.21015365219488868,-0.5176826556435293,0,0,0,0,0,0,-0.5001080088471117,0.025243236917574925,-0.5176826556435296,False,True,False
5766,L52945,0.8474677672120007,0.8724640236325469,1.1953507204796965,-0.9565632947860085,-0.48626129327859174,0,0,0,0,0,0,-0.40021227570143036,-0.7798131097329056,-0.4862612932785919,False,True,False
5767,M20626,0.8474677672120007,0.8050631380269799,-0.7872952884966488,0.26391733701839054,-0.4548399309136541,0,0,0,0,0,0,-0.5001080088471117,0.022341544115560486,-0.4548399309136545,False,False,True
5768,M20627,0.7974717335843795,0.8050631380269799,-0.7738536206391821,0.6572953918974942,-0.40770788736624775,0,0,0,0,0,0,-0.40021227570148715,0.5772977200422063,-0.4077078873662479,False,False,True
5769,L52948,0.8474677672120007,0.8724640236325469,-0.7335286170667817,0.5967756911468627,-0.36057584381884134,0,0,0,0,0,0,-0.40021227570143036,0.5204918841638538,-0.36057584381884156,False,True,False
5770,L52949,0.8474677672120007,0.8724640236325469,-1.224149493864318,1.1111931475272294,-0.32915448145390375,0,0,0,0,0,0,-0.40021227570143036,0.8694971948662634,-0.3291544814539039,False,True,False
5771,L52950,0.7974717335843795,0.8050631380269799,-0.8208994581403156,0.2941771873937059,-0.2977331190889661,0,0,0,0,0,0,-0.40021227570148715,0.043079239430983594,-0.29773311908896627,False,True,False
5772,L52951,0.7974717335843795,0.8050631380269799,-0.03456188847851089,0.3748701217278815,-0.2663117567240285,0,0,0,0,0,0,-0.40021227570148715,0.6609813520457068,-0.26631175672402885,False,True,False
5773,L52952,0.7974717335843795,0.8724640236325469,1.1819090526222298,-1.01708299553664,-0.23489039435909093,0,0,0,0,0,0,-0.3003165425558058,-0.8872252603494704,-0.23489039435909123,False,True,False
5774,H35187,0.7974717335843795,0.8050631380269799,-0.9082702992138495,0.6875552422728096,-0.2034690319941533,0,0,0,0,0,0,-0.40021227570148715,0.5266418883619801,-0.2034690319941536,True,False,False
5775,L52954,0.7474756999567299,0.7376622524214513,0.4829423240339589,-0.573271856698677,-0.12491562608180933,0,0,0,0,0,0,-0.40021227570143036,-0.49711098438711565,-0.1249156260818096,False,True,False
5776,L52955,0.7974717335843795,0.7376622524214513,2.455507082117204,-1.8643588060454788,-0.09349426371687172,0,0,0,0,0,0,-0.5001080088471117,-1.87844550219543,-0.09349426371687196,False,True,False
5777,L52956,0.7974717335843795,0.7376622524214513,-1.3787286742251856,0.9296340452753356,-0.06207290135193413,0,0,0,0,0,0,-0.5001080088471117,0.5171346354953117,-0.06207290135193432,False,True,False
5778,L52957,0.7974717335843795,0.7376622524214513,-0.8208994581403156,0.4454764392702843,-0.030651538986996525,0,0,0,0,0,0,-0.5001080088471117,0.252238802497721,-0.03065153898699668,False,True,False
5779,M20638,0.8474677672120007,0.7376622524214513,-0.27651190991291236,0.14287793551712755,0.0007698233779410748,0,0,0,0,0,0,-0.6000037419927362,0.16601990306310865,0.0007698233779407373,False,False,True
5780,L52959,0.7974717335843795,0.7376622524214513,1.007167370475162,-1.0876893130790433,0.047901866925347474,0,0,0,0,0,0,-0.5001080088471117,-1.0806780494093964,0.04790186692534731,False,True,False
5781,L52960,0.8474677672120007,0.8050631380269799,-0.08832855990837787,0.24374410343484648,0.07932322929028507,0,0,0,0,0,0,-0.5001080088471117,0.4310543834983369,0.07932322929028472,False,True,False
5782,M20641,0.8474677672120007,0.7376622524214513,0.5904756668936929,-0.33119305369615093,0.11074459165522267,0,0,0,0,0,0,-0.6000037419927362,-0.05819281037585536,0.11074459165522237,False,False,True
5783,L52962,0.8474677672120007,0.7376622524214513,-0.5050202634898471,-0.018507933151222865,0.15787663520262907,0,0,0,0,0,0,-0.6000037419927362,-0.20393107411118375,0.15787663520262893,False,True,False
5784,H35197,0.8974638008396503,0.7376622524214513,0.08641312223868984,-0.3614529040714671,0.18929799756756668,0,0,0,0,0,0,-0.6998994751384175,-0.37662636107888064,0.18929799756756635,True,False,False
5785,M20644,0.8974638008396503,0.7376622524214513,-0.881386963498916,0.18322440268421497,0.26785140347991065,0,0,0,0,0,0,-0.6998994751384175,-0.14756098732255313,0.2678514034799103,False,False,True
5786,L52965,0.8474677672120007,0.7376622524214513,-0.41092858848757985,-0.2807599697372915,0.31498344702731707,0,0,0,0,0,0,-0.6000037419927362,-0.5269994105867087,0.3149834470273167,False,True,False
5787,L52966,0.8474677672120007,0.8050631380269799,-0.061445224193444385,-0.33119305369615093,0.34640480939225465,0,0,0,0,0,0,-0.5001080088471117,-0.41074353412646086,0.34640480939225454,False,True,False
5788,L52967,0.8474677672120007,0.8724640236325469,0.3619673133167582,-0.11937410106894178,0.37782617175719224,0,0,0,0,0,0,-0.40021227570143036,0.1476590209643523,0.37782617175719196,False,True,False
5789,L52968,0.8974638008396503,1.0072657948436425,-0.5856702706346476,0.33452365456079336,0.4092475341221299,0,0,0,0,0,0,-0.3003165425558058,0.24894097415959462,0.40924753412212983,False,True,False
5790,M20649,0.8974638008396503,1.0072657948436425,-0.7671327867104486,0.9094608116917915,0.4406688964870675,0,0,0,0,0,0,-0.3003165425558058,0.9324827451079515,0.44066889648706725,False,False,True
5791,M20650,0.8474677672120007,0.8050631380269799,0.22082980081335732,-0.5530986231151328,0.4878009400344739,0,0,0,0,0,0,-0.5001080088471117,-0.5986306189040249,0.48780094003447383,False,False,True
5792,M20651,0.8974638008396503,0.8724640236325469,0.07969228830995648,0.011751917224093241,0.5349329835818802,0,0,0,0,0,0,-0.5001080088471117,0.18479672747478226,0.5349329835818799,False,False,True
5793,M20652,0.8974638008396503,0.8724640236325469,0.6308006704660931,-0.8456105100765176,0.5820650271292866,0,0,0,0,0,0,-0.5001080088471117,-0.8566237901848759,0.5820650271292865,False,False,True
